0.	-1.2000227498277711	-0.4999772501722293
0.5	-1.200522749827771	-0.5004772501722293
1.	-1.2020227498277711	-0.5019772501722293
1.5	-1.204522749827771	-0.5044772501722293
2.	-1.2080227498277711	-0.5079772501722293
2.5	-1.212522749827771	-0.5124772501722293
3.	-1.2180227498277711	-0.5179772501722293
3.5	-1.224522749827771	-0.5244772501722293
4.	-1.2320227498277712	-0.5319772501722293
4.5	-1.240522749827771	-0.5404772501722293
5.	-1.2500227498277712	-0.5499772501722293
5.5	-1.2605227498277711	-0.5604772501722294
6.	-1.272022749827771	-0.5719772501722293
6.5	-1.2845227498277711	-0.5844772501722293
7.	-1.298022749827771	-0.5979772501722294
7.5	-1.3125227498277712	-0.6124772501722293
8.	-1.328022749827771	-0.6279772501722294
8.5	-1.3445227498277712	-0.6444772501722295
9.	-1.362022749827771	-0.6619772501722293
9.5	-1.380522749827771	-0.6804772501722294
10.	-1.400022749827771	-0.6999772501722292
